12,0.3,0.3,6,0,0,170.76273734810115
12,0.2,0.3,6,0,0,170.89075054586746
12,0.32,0.3,6,0,0,187.63030812952508
12,0.4,0.3,6,0,0,10.694182724254956
12,0.1,0.3,6,0,0,156.32908579912026
12,0.22,0.3,6,0,0,143.74429891721314
12,0.34,0.3,6,0,0,19.949544414235632
12,0.12000000000000001,0.3,6,0,0,198.08388743248943
12,0.24,0.3,6,0,0,25.97497505798615
12,0.42000000000000004,0.3,6,0,0,6.586437393751099
12,0.14,0.3,6,0,0,245.09286144935388
12,0.44000000000000006,0.3,6,0,0,86.6785679756667
12,0.36000000000000004,0.3,6,0,0,9.11927626884306
12,0.26,0.3,6,0,0,24.29017451404263
12,0.16,0.3,6,0,0,91.28506322646017
12,0.4600000000000001,0.3,6,0,0,4.40450575812305
12,0.18,0.3,6,0,0,201.61545313548285
12,0.28,0.3,6,0,0,49.27464018753932
12,0.38000000000000006,0.3,6,0,0,3.0291067979350688
12,0.4800000000000001,0.3,6,0,0,1.6845178558236475
12,0.0,0.3,6,0,0,770.1649106680608
12,0.02,0.3,6,0,0,645.2927467262423
12,0.04,0.3,6,0,0,465.7342727257668
12,0.06,0.3,6,0,0,488.67894292143654
12,0.08,0.3,6,0,0,281.06642504686397
